x,y,speed
0.009263526466771338,0.14391347719559805,4.674449128194702
0.18636622667812788,0.11461878233059114,4.558157266869045
0.3768623772412927,0.08242822250539705,4.43028908004563
0.5829751994497028,0.046213390409994726,4.286316662008102
0.7927125098308381,0.009758871409612652,4.1346526328681525
0.997305491930853,-0.025984565938917153,3.9846618523897694
1.1899439218484649,-0.06226509392982574,3.84528084423173
1.366585514386256,-0.09980370911027092,3.716343012437389
1.534019610657392,-0.1401879070974943,3.6042392044937506
1.7022412345380067,-0.18790860174074117,3.514269696339137
1.87435825061472,-0.24732970009369565,3.434395629044767
2.0481872065995703,-0.32054387409191054,3.3518039690178196
2.2202038574939804,-0.40809792843018267,3.2606085371158517
2.38666894971007,-0.5094746931347769,3.160369746998426
2.5437603757817246,-0.6231786971675672,3.055633074657706
2.68850794022185,-0.7476181692964208,2.952764059344205
2.81921356338651,-0.8820598362271405,2.858771342991934
2.9358369183324373,-1.0282664710144216,2.763070021615278
3.038101757189857,-1.1886426588983776,2.780815684335036
3.1248861039400215,-1.3633188831369303,2.8794900994561083
3.1953283648060986,-1.5500696748454523,2.981367170895714
3.249137572318977,-1.745188099977,3.0922511081609936
3.2866032028052032,-1.9465238842620738,3.2036663711015834
3.3083920038253276,-2.1515434844691477,3.3171689376923417
3.3158816759320233,-2.3556880115368046,3.4347027714046368
3.310412536398761,-2.5573947447750314,3.547168161273247
3.2926357834809923,-2.7594541639741346,3.654034096181514
3.2631726828970646,-2.962994881132095,3.7637043437015647
3.22301380321072,-3.166060203738808,3.875505691228843
3.1736283406523187,-3.365421435418608,3.9855954318812405
3.116570510503014,-3.5579558335334767,3.9636351762659343
3.051766902753135,-3.7446730954108585,3.85601074944912
2.977522721561274,-3.930461661311555,3.737413187404633
2.8929902627862196,-4.116249228393878,3.615124914757714
2.7983069224900508,-4.298533925074222,3.4943845017093205
2.6933885537171065,-4.474341384765396,3.376699230607397
2.5777915489408048,-4.641864317189776,3.265746880798122
2.4514397381562327,-4.798724692971772,3.166467635859405
2.3148272523484317,-4.942214741159955,3.073979291187939
2.16828545255718,-5.070993952580328,2.9986297195099754
2.012118612747446,-5.184538421961557,2.946037201596898
1.8475638398737575,-5.281839233538748,2.893313255160757
1.6770061449339808,-5.361526200090013,2.8691981677597407
1.501804457715065,-5.423483150468086,2.904917085724846
1.3207381474386202,-5.468853379386193,2.962107227695101
1.1344521571743105,-5.497786611037567,2.9494985590895455
0.9500153959370293,-5.509297165177721,2.8681130745419314
0.7755263974527473,-5.503871302086465,2.909035692913573
0.6098749152372099,-5.4843443943828944,2.9900041635466117
0.4433700206066322,-5.452288466723942,3.0913745191726143
0.26725991255424386,-5.40669689181978,3.2141492188264755
0.08127230297898005,-5.348022670809036,3.3581143211339537
-0.10851120637551463,-5.280676541693088,3.518096556472788
-0.2973011275011179,-5.209393733073258,3.680835419555193
-0.4837862831372054,-5.136909534443041,3.839031749062935
-0.668898109685149,-5.0645573327284845,3.991261968268067
-0.8544684503916113,-4.9929957923586015,4.137653759211694
-1.0413678573417886,-4.922928100190869,4.27799949647116
-1.2295071085314218,-4.855083912109815,4.4121602980773345
-1.4188423438891105,-4.789762935065488,4.541123177549199
-1.6091644774394072,-4.726937875861613,4.666397812521712
-1.7999105550197878,-4.666353798140223,4.789286703095426
-1.9905587207901116,-4.607453540249917,4.910560071084463
-2.181072026112522,-4.549384261471327,5.03023895892245
-2.3714416534127887,-4.491279667030502,5.147570539382773
-2.56149212410866,-4.432392212563602,5.261487808151123
-2.7514749237098206,-4.37191639690353,5.371237096975165
-2.941601719319505,-4.309253326545624,5.4767810130909576
-3.1314261135274655,-4.244361800075437,5.579212964912674
-3.3207884910710876,-4.177270474655515,5.679360260315822
-3.5093705545455682,-4.108221067552915,5.778039022011534
-3.6955496385046094,-4.03821650870894,5.875820146775925
-3.8782920325472783,-3.9679776077001834,5.97150091736617
-4.059016594963571,-3.8970637394403647,6.0
-4.239666996541764,-3.8249901810180034,6.0
-4.421539745411281,-3.7517358607495366,6.0
-4.605696907694678,-3.6775345993607558,6.0
-4.791303465599984,-3.6033284754559216,6.0
-4.976700906604752,-3.530393526597063,6.0
-5.161851510342881,-3.4595406669263564,6.0
-5.347978886799037,-3.3911569630562743,6.0
-5.5360619087828,-3.3256790067508035,6.0
-5.725802699421928,-3.263737015249973,6.0
-5.916549774663538,-3.2057714985958876,6.0
-6.108290315486353,-3.1517775907505707,6.0
-6.301238432728226,-3.1014094533926717,6.0
-6.495463982502421,-3.0541124394843866,6.0
-6.690810569921067,-3.009150116024711,6.0
-6.886674979197272,-2.96557087855266,5.913583466780308
-7.081871611499529,-2.922301835280764,5.813108359500231
-7.275603539887354,-2.878253444017296,5.716233392897345
-7.468298758455677,-2.8323309578297367,5.624631003526834
-7.6593176399695135,-2.78379876484942,5.538954919434378
-7.846980438336691,-2.732431380641077,5.455210565186832
-8.031893877342387,-2.6779024506532414,5.370121587971376
-8.215072445194084,-2.6199275378907623,5.281630846017627
-8.39549347875265,-2.5589656711583157,5.188271790644401
-8.574048496181653,-2.4950515885389954,5.091012166237822
-8.754868644774568,-2.4267819122903354,4.985498959799403
-8.9386881573294,-2.3541322375856337,4.8692170043196725
-9.122456262333392,-2.2792558606922912,4.747176985438203
-9.305893583378172,-2.202954583184549,4.620786820547742
-9.490220216273036,-2.1251361350206084,4.489323159035055
-9.676261181961419,-2.0458576988792267,4.352132606585753
-9.864607927659593,-1.965293688764766,4.208695395556111
-10.054453393119283,-1.8846472169012023,4.060372187136741
-10.24381262151817,-1.806024548971953,3.9101206559470416
-10.429736855004071,-1.7320425194141187,3.758115441028987
-10.611590576797825,-1.6631111266853407,3.601578665154593
-10.791651586675174,-1.5972328307177883,3.440271262517764
-10.965361703069629,-1.5360908188503768,3.2760563465988897
-11.126471317009267,-1.4802668596212738,3.1240603161059615
-11.286639583478907,-1.4199655578205057,2.9664501996587567
-11.471722525247973,-1.3424103558057408,2.775103375355698
-11.686690204478738,-1.2375023287085407,2.5867769785681665
-11.903469573297848,-1.094302840829215,2.4360927537973978
-12.089746620088516,-0.9132453005899921,2.3739056089717083
-12.232530967946532,-0.7070430554527811,2.4135469765662845
-12.33400615289574,-0.4813613842710364,2.3574319409038087
-12.392160066048081,-0.23097282012345371,2.1952526164405883
-12.390693626071563,0.03759254109178659,2.0983073282417277
-12.31899507025407,0.2986565914021595,2.0918894091177345
-12.181304795832302,0.5318685332692774,2.048441693755909
-11.979451989581365,0.7226136329485642,1.966708224666681
-11.724146267728514,0.8446836990002875,2.0190216194154456
-11.456831529380677,0.8863767958274892,2.202537881903936
-11.212622729269922,0.873468016867438,2.393377211305155
-10.991587560864895,0.8295477497179162,2.5827382018664125
-10.780554143240748,0.759194393106219,2.51517088587656
-10.575399275185823,0.6536752997605114,2.6432382290755494
-10.38483057159846,0.518416951430074,2.7669286090488434
-10.208943900820934,0.3831666184365782,2.989959203682713
-10.05183210637636,0.24587140064690607,3.161969363525629
-9.909068249559745,0.10123873891720453,3.290130363526234
-9.779914102274475,-0.0523252359597475,3.3768579792830997
-9.657430041975246,-0.2076844745907489,3.5362451143921914
-9.536095383391437,-0.3651927073134544,3.6993638967258082
-9.411554554449598,-0.5241971519335803,3.85867501525317
-9.282858887224286,-0.6815494256497173,3.770731019231001
-9.150023350118671,-0.8339124794786575,3.6382599579703943
-9.010132311955406,-0.9807947965172876,3.5151695202836066
-8.85856790872189,-1.1230204069982233,3.370239213956289
-8.698339213880741,-1.257895744639486,3.1942628797871557
-8.54273635490065,-1.378985037584516,3.0299390014886383
-8.390909408216224,-1.4851150737362175,2.88747509403564
-8.225813326697203,-1.5835965176529234,2.716734795424649
-8.035883589476244,-1.678392553317138,2.541786709224111
-7.8262705381027455,-1.7546349018734309,2.410580065366016
-7.608779263770681,-1.795387613251489,2.3363000381972516
-7.391751014406195,-1.7982887644130188,2.4273481800869146
-7.180476910976857,-1.7678757285574553,2.5501470674906006
-6.978503395749981,-1.7096000785511347,2.669426808409661
-6.786081783534106,-1.6269709600953242,2.756052731960602
-6.60418849652985,-1.5219273223002905,2.8630935604278114
