x,y,speed
-67.20536014109071,53.85795677760906,6.0
-67.40656828743387,53.85536024389042,6.0
-67.60597684798576,53.852351376503755,6.0
-67.8046727250904,53.84886692606954,6.0
-68.00399296070208,53.84484407191054,6.0
-68.20377375181204,53.84024510978876,6.0
-68.4036643295364,53.83501439255273,6.0
-68.60356740137793,53.82909098022484,6.0
-68.8034715893122,53.822415022775075,6.0
-69.00338188289649,53.81493197780216,6.0
-69.20331481193006,53.80659738762719,6.0
-69.40322583995051,53.79738047135039,6.0
-69.60291354044337,53.78726088803127,6.0
-69.80249721863042,53.77625805462939,6.0
-70.0022800124647,53.76451545234352,6.0
-70.20204882444642,53.7522944239401,6.0
-70.4015748886145,53.739853793430214,6.0
-70.60044990974693,53.72746007143597,6.0
-70.79931278747549,53.71525904512941,6.0
-70.99921125143679,53.70333864223566,6.0
-71.19962385100993,53.69181794246367,6.0
-71.39967539975326,53.68079788289391,6.0
-71.59978763693108,53.67022234742984,6.0
-71.8007991916923,53.65995135619731,6.0
-72.00202449293597,53.64996539129245,6.0
-72.20246162216375,53.640231242030055,6.0
-72.40236427149149,53.6304906266131,6.0
-72.60279563310952,53.62032065030918,6.0
-72.80360278783407,53.609399272927945,5.917709894908811
-73.00324257519459,53.597522547873716,5.714655425530326
-73.20114378553865,53.58427897870694,5.509060591286869
-73.39913110994735,53.56884358979513,5.298853331659627
-73.59809177947957,53.550390976262086,5.082527243245122
-73.79662181325762,53.52825262405894,4.861456281531769
-73.99523374190171,53.50144031872781,4.633663840137225
-74.19421896507157,53.468870527847606,4.396989059055503
-74.39325230445296,53.429383913133215,4.147938369139698
-74.59273137391722,53.38155220477917,3.8851866410870195
-74.79010901891185,53.32408638651007,3.6124824459928764
-74.98213778873509,53.25540642636486,3.3216836677999995
-75.16957502556723,53.17272794050836,2.993922385247152
-75.35149673724362,53.073237755744934,2.6507763595501896
-75.51307374241327,52.95667121285809,2.4219391948722255
-75.63890224414347,52.821513035307305,2.2222919289696312
-75.73256882082181,52.65936092372361,2.329878291029508
-75.79657018416843,52.47477130187081,2.473088024368701
-75.83170153519389,52.27922102699075,2.6332729342323287
-75.83984270078167,52.07781306009055,2.7891798211667695
-75.82350767660476,51.8755089751843,2.9411078378077047
-75.78543034381586,51.67701777391157,3.0849291917214647
-75.72765783346959,51.48266542926963,3.2222086998249573
-75.65237285583348,51.2920743313247,3.361168080916288
-75.56229451884606,51.10590425017376,3.503811006402139
-75.46030830088222,50.925038338863615,3.648211586243009
-75.34935088337845,50.750587129215205,3.7913905306645677
-75.23184744079171,50.58330581377846,3.9305510663747136
-75.10931107904403,50.42315446288709,4.064423275164109
-74.98085938048014,50.2676548419899,4.194555454535041
-74.84730113515666,50.116238095508145,4.323321734461371
-74.710007312902,49.96905173192777,4.450191996007893
-74.5697188153976,49.82571059512079,4.574813844839257
-74.42682070543792,49.685558483182696,4.697459979932707
-74.28162796989585,49.547944398122205,4.818422870774536
-74.13448472637414,49.412313681337764,4.937818824775839
-73.98572945504966,49.2781668001491,5.0556614826244495
-73.83564698913125,49.1450066392807,5.171944711177995
-73.68450275747037,49.01237009425564,5.286618686354431
-73.53267977703734,48.879964903906014,5.399492056708588
-73.38089193792555,48.747884741984905,5.5101193512085285
-73.23019233925383,48.61662736368734,5.617867003229166
-73.08062860017154,48.48582631304974,5.7228658111697595
-72.93111096235195,48.3541335955746,5.825986005689206
-72.78154835273725,48.221262824457774,5.927503076447371
-72.63249430275232,48.08762349486221,6.0
-72.48412406112965,47.95328737452499,6.0
-72.33648002137795,47.8182248426419,6.0
-72.1895856479784,47.68241285165435,6.0
-72.04345338441134,47.54583856898976,6.0
-71.89808688803272,47.40849865845771,6.0
-71.75348136576093,47.27039768400173,6.0
-71.60962466783802,47.13154791945015,6.0
-71.46649868091434,46.99196999069362,6.0
-71.32409599501246,46.851709348474444,6.0
-71.182438512162,46.710856693522466,6.0
-71.04141036291946,46.56938154235669,6.0
-70.9008506923928,46.427207730107426,6.0
-70.76080801943965,46.28448141457521,6.0
-70.62127850341254,46.141298741891504,6.0
-70.48219194286465,45.997677221337874,6.0
-70.34349990612313,45.853653804497725,6.0
-70.20516537376449,45.70928012949107,6.0
-70.06715413488809,45.56461450328394,6.0
-69.9294457271962,45.41973290274644,6.0
-69.79203173744126,45.27472804390589,6.0
-69.65486192573759,45.12965470620349,6.0
-69.51774840132614,44.98442201946017,6.0
-69.38044720052574,44.838869516845584,6.0
-69.24300224496383,44.69314235822286,6.0
-69.10562566793834,44.54753064601521,6.0
-68.96833957456522,44.40210305196327,6.0
-68.83118101955704,44.256940617940224,6.0
-68.69424693002468,44.11218641824199,6.0
-68.557057204378,43.967384798586515,6.0
-68.4192744350461,43.82220444483931,6.0
-68.28118783793862,43.6769812968499,6.0
-68.14304977228078,43.53199450987372,6.0
-68.00496523889463,43.387349239794354,6.0
-67.86698413313222,43.24308818885392,6.0
-67.7290677443876,43.09916289116723,6.0
-67.59094649414256,42.95527827727403,6.0
-67.45219936035672,42.8109620599705,6.0
